EVTOPTB90950;놔두자.;;;;;;;;;;;;;
MOVEMENT_RADICALISM;운동 급진주의;;;;;;;;;;;;;
MOVEMENT_RADICALISM_DESC;운동 중인 국민이 원하는 바를 얻고자 정치적 절차를 얼마나 신뢰하는지를 설명합니다. 수치가 높은([SUB_A7]Y100[SUB_A7]W) 운동을 억제하지 않으면 반군 봉기로 전환됩니다.;;;;;;;;;;;;;
NUMBER_MOVEMENT_SUPPORTERS;지지자 수;;;;;;;;;;;;;
NUMBER_MOVEMENT_SUPPORTERS_DESC;운동이 클수록 억제하기 어렵습니다. 지지자가 적은 개혁을 시행하면 지지자가 더 많은 모든 운동이 급진화합니다.;;;;;;;;;;;;;
PRODUCTION_CLOSE_FACTORY_BECAUSE_FOREIGN_TOOLTIP;해외 공장은 폐쇄할 수 없습니다.\n;;;;;;;;;;;;;
CAN_NATIONALIZE; = 해외 투자자 존재;;;;;;;;;;;;;
IS_NOT_IN_A_SPHERE; ≠ 영향권에 속함;;;;;;;;;;;;;
ACTIVATE_TECH_EFFECT; 기술 활성화: [SUB_A7]Y$NAME$[SUB_A7]W;;;;;;;;;;;;;
TECHNOLOGYVIEW_NO_RESEARCH_UNCIV_TOOLTIP;고급 기술은 문명국만 사용할 수 있습니다. [SUB_A7]Y정치 항목[SUB_A7]W에서 문명화를 통해 기초기술을 습득하고 스스로 연구를 시작할 수 있습니다.;;;;;;;;;;;;;
RELATION_BETWEEN;\n현재 $COUNTRY1$-$COUNTRY2$ 관계: $RELATION$;;;;;;;;;;;;;
ADD_RELATIVE_INCOME_EFFECT; 세금 대비 수입: $VALUE$[SUB_A4] \n;;;;;;;;;;;;;
CORRUPTION_LESS_THAN; 부패도 < ;;;;;;;;;;;;;
CORRUPTION_MORE_THAN; 부패도 > ;;;;;;;;;;;;;
MOVEMENT_RADICALISM_FROM_SIZE;지원자: $VAL$ ;;;;;;;;;;;;;
dar_al_funun;다르 알 푼눈;;;;;;;;;;;;;
dar_al_funun_desc;페르시아 최최의 현대적 대학입니다.;;;;;;;;;;;;;
BOL_2305;아타카마;;;;;;;;;;;x
BOL_2314;포토시;;;;;;;;;;;x
serfdom_not_abolished;농노제 합법;;;;;;;;;;;;;
XIN;신강;;;;;;;;;;;;;;
YNN;운귀;;;;;;;;;;;;;;
GXI;양광;;;;;;;;;;;;;;
MCK;만주;;;;;;;;;;;;;;
LEADERSHIP;지휘력;;;;;;;;;;;;;
XBI;섬감;;;;;;;;;;;;;;
EVTNAME23213;광기의 산맥;;;;;;;;;;;;;
EVTDESC23213;우리 남극 탐사대가 끔찍한 존재를 깨웠습니다. 어마어마한 이색적인 도시의 폐허에서 탐사대는 동물도 식물도 아닌 정체불명의 존재를 발견했습니다. 고대에 지구를 지배한 존재. 다시 강림한 말할 수 없는 배고픔으로 가득한 존재.;;;;;;;;;;;;;
EVTOPTA23213;좋지 않다...;;;;;;;;;;;;;
